,date,year,month,strip_cat_1,strip_cdd_1,strip_hdd_1,strip_cat_continuous,strip_cdd_continuous,strip_hdd_continuous,strip_ot_continuous,temperature,ms,strip_cat_2,strip_cdd_2,strip_hdd_2,strip_cat_3,strip_cdd_3,strip_hdd_3,strip_cat_4,strip_cdd_4,strip_hdd_4,strip_cat_5,strip_cdd_5,strip_hdd_5,strip_cat_6,strip_cdd_6,strip_hdd_6,strip_cat_7,strip_cdd_7,strip_hdd_7,strip_cat_8,strip_cdd_8,strip_hdd_8,strip_cat_9,strip_cdd_9,strip_hdd_9,strip_cat_10,strip_cdd_10,strip_hdd_10,strip_cat_11,strip_cdd_11,strip_hdd_11,strip_cat_12,strip_cdd_12,strip_hdd_12,strip_cat_continuous_payoff,strip_cdd_continuous_payoff,strip_hdd_continuous_payoff,strip_ot_continuous_payoff
10,2010-01-30,2010,1,5211.844949494949,1611.8449494949502,0.0,5211.844949494949,1611.8449494949502,0.0,0.0,25.613636363636363,-24.0506127655261,457.91666666666674,97.91666666666663,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,554.9949494949478,194.99494949495033,0.0,0.0
11,2010-01-31,2010,1,5724.117676767677,1764.1176767676775,0.0,5724.117676767677,1764.1176767676775,0.0,0.0,22.657449494949493,-24.11675319592607,457.91666666666674,97.91666666666663,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,512.2727272727279,152.27272727272725,0.0,0.0
12,2010-02-01,2010,2,112.0,0.0,248.0,457.91666666666674,97.91666666666663,0.0,0.0,22.895833333333332,-25.14101755135999,457.91666666666674,97.91666666666663,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,0.0,0.0,0.0,0.0
13,2010-02-02,2010,2,112.0,0.0,248.0,457.91666666666674,97.91666666666663,0.0,0.0,22.906439393939394,-25.14101755135999,457.91666666666674,97.91666666666663,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,0.0,0.0,0.0,0.0
14,2010-02-03,2010,2,112.0,0.0,248.0,916.0454545454545,196.04545454545448,0.0,0.0,23.166477272727274,-25.280886237149403,916.0454545454545,196.04545454545448,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,458.12878787878776,98.12878787878785,0.0,0.0
15,2010-02-04,2010,2,112.0,0.0,248.0,1379.375,299.375,0.0,0.0,29.85625,-25.337093452791272,1379.375,299.375,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,463.3295454545455,103.32954545454552,0.0,0.0
16,2010-02-05,2010,2,112.0,0.0,248.0,1976.5000000000007,536.4999999999999,0.0,0.0,28.96875,-25.419607735495713,1976.5000000000007,536.4999999999999,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,597.1250000000007,237.1249999999999,0.0,0.0
17,2010-02-06,2010,2,112.0,0.0,248.0,2555.8750000000005,755.875,0.0,0.0,26.325000000000003,-25.486271641740412,2555.8750000000005,755.875,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,579.3749999999998,219.3750000000001,0.0,0.0
18,2010-02-07,2010,2,112.0,0.0,248.0,3082.375,922.375,0.0,0.0,25.673817567567568,-25.54523372065312,3082.375,922.375,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,526.4999999999995,166.5,0.0,0.0
19,2010-02-08,2010,2,112.0,0.0,248.0,3595.8513513513517,1075.8513513513515,0.0,0.0,27.35629606879607,-25.605266101669006,3595.8513513513517,1075.8513513513515,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,513.4763513513517,153.47635135135147,0.0,0.0
20,2010-02-09,2010,2,112.0,0.0,248.0,4142.977272727273,1262.9772727272732,0.0,0.0,22.69280303030303,-25.65353684325579,4142.977272727273,1262.9772727272732,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,547.1259213759213,187.12592137592173,0.0,0.0
21,2010-02-10,2010,2,112.0,0.0,248.0,4596.833333333334,1356.8333333333337,0.0,0.0,23.38154761904762,-25.69464502771132,4596.833333333334,1356.8333333333337,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,453.85606060606096,93.85606060606051,0.0,0.0
22,2010-02-11,2010,2,112.0,0.0,248.0,5064.464285714285,1464.4642857142858,0.0,0.0,22.73412267080745,-25.735735003142764,5064.464285714285,1464.4642857142858,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,467.6309523809514,107.63095238095207,0.0,0.0
23,2010-02-12,2010,2,112.0,0.0,248.0,5519.146739130434,1559.1467391304352,0.0,0.0,23.750132555673385,-25.773974765975424,5519.146739130434,1559.1467391304352,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,454.68245341614875,94.68245341614943,0.0,0.0
24,2010-02-13,2010,2,112.0,0.0,248.0,5994.1493902439015,1674.1493902439024,0.0,0.0,23.775000000000002,-25.809837713664127,5994.1493902439015,1674.1493902439024,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,475.00265111346744,115.00265111346721,0.0,0.0
25,2010-02-14,2010,2,112.0,0.0,248.0,6469.649390243902,1789.649390243903,0.0,0.0,23.39451219512195,-25.854805197766833,6469.649390243902,1789.649390243903,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,475.5000000000009,115.50000000000068,0.0,0.0
26,2010-02-15,2010,2,112.0,0.0,248.0,6937.539634146341,1897.5396341463418,0.0,0.0,23.014024390243904,-25.89492520289041,6937.539634146341,1897.5396341463418,0.0,445.45833333333337,85.45833333333326,0.0,463.9074074074074,103.90740740740739,0.0,443.3416666666665,83.3416666666667,0.0,497.58333333333326,137.5833333333333,0.0,615.0,255.0,0.0,621.25,261.25,0.0,652.5,292.5,0.0,566.5833333333331,206.5833333333333,0.0,437.0,76.99999999999994,0.0,437.41666666666674,77.41666666666669,0.0,467.89024390243867,107.89024390243867,0.0,0.0
